Year,Month,State,Residential Revenue (Thousand $),Commercial Revenue (Thousand $),Industrial Revenue (Thousand $),Transportation Revenue (Thousand $),Other                 Revenue (Thousand $),All Sectors        Revenue             (Thousand $),Residential Sales (MWh),Commercial Sales (MWh),Industrial Sales (MWh),Transportation Sales (MWh),Other           Sales  (MWh),All Sector    Sales (MWh),Average Retail Price Residential (c/kWh),Average Retail Price Commercial (c/kWh),Average Retail Price  Industrial (c/kWh),Average Retail Price Transportation (c/kWh),Average Retail Price           Other          (c/kWh),Average Retail Price              All Sectors (c/kWh),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1,," 15,475,669 "," 10,328,320 "," 4,910,394 "," 72,762 ",," 30,787,023 "," 147,499,853 "," 108,117,464 "," 75,488,004 "," 715,299 ",," 331,820,620 ", 10.49 , 9.55 , 6.50 , 10.17 ,, 9.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2,," 13,374,630 "," 9,959,547 "," 4,860,930 "," 72,216 ",," 28,267,293 "," 122,840,217 "," 100,746,366 "," 74,130,382 "," 688,815 ",," 298,405,780 ", 10.89 , 9.89 , 6.56 , 10.48 ,, 9.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,," 12,414,850 "," 10,125,967 "," 5,115,534 "," 67,478 ",," 27,723,840 "," 111,790,102 "," 101,758,663 "," 78,295,529 "," 656,092 ",," 292,500,386 ", 11.11 , 9.95 , 6.53 , 10.28 ,, 9.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,4,," 10,309,378 "," 9,933,475 "," 5,146,320 "," 63,094 ",," 25,452,299 "," 88,046,490 "," 99,791,241 "," 78,575,076 "," 600,026 ",," 267,012,832 ", 11.71 , 9.95 , 6.55 , 10.52 ,, 9.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,5,," 11,296,105 "," 10,776,111 "," 5,452,098 "," 63,700 ",," 27,588,034 "," 94,843,071 "," 106,173,552 "," 82,072,778 "," 605,554 ",," 283,694,955 ", 11.91 , 10.15 , 6.64 , 10.52 ,, 9.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,6,," 15,189,026 "," 12,605,333 "," 5,805,506 "," 73,307 ",," 33,673,177 "," 127,495,553 "," 119,387,072 "," 83,361,438 "," 658,267 ",," 330,902,330 ", 11.91 , 10.56 , 6.96 , 11.14 ,, 10.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,7,," 18,619,621 "," 13,712,643 "," 6,196,219 "," 72,986 ",," 38,601,499 "," 154,688,297 "," 127,923,291 "," 85,755,657 "," 666,726 ",," 369,033,971 ", 12.04 , 10.72 , 7.23 , 10.95 ,, 10.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,8,," 18,529,296 "," 13,714,174 "," 6,346,124 "," 68,155 ",," 38,657,776 "," 154,053,276 "," 129,142,562 "," 87,943,023 "," 627,785 ",," 371,766,646 ", 12.03 , 10.62 , 7.22 , 10.86 ,, 10.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,9,," 14,889,818 "," 12,532,842 "," 5,830,842 "," 67,292 ",," 33,320,757 "," 124,582,492 "," 119,136,552 "," 83,385,359 "," 638,806 ",," 327,743,209 ", 11.95 , 10.52 , 6.99 , 10.53 ,, 10.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,10,," 11,471,365 "," 11,118,438 "," 5,575,979 "," 64,533 ",," 28,230,341 "," 96,688,059 "," 108,463,440 "," 82,052,885 "," 615,140 ",," 287,819,524 ", 11.86 , 10.25 , 6.80 , 10.49 ,, 9.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,11,," 10,827,529 "," 10,143,666 "," 5,217,608 "," 63,554 ",," 26,252,372 "," 93,166,141 "," 101,523,891 "," 79,569,902 "," 607,034 ",," 274,866,968 ", 11.62 , 9.99 , 6.56 , 10.47 ,, 9.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,," 14,384,233 "," 10,608,238 "," 5,292,935 "," 65,784 ",," 30,351,211 "," 130,014,852 "," 108,035,270 "," 80,242,842 "," 632,868 ",," 318,925,833 ", 11.06 , 9.82 , 6.60 , 10.39 ,, 9.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,US Total," 166,781,520 "," 135,558,754 "," 65,750,489 "," 814,861 ",," 368,905,622 "," 1,445,708,403 "," 1,330,199,364 "," 970,872,875 "," 7,712,412 ",," 3,754,493,054 ", 11.54 , 10.19 , 6.77 , 10.57 ,, 9.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,," 15,770,379 "," 10,589,925 "," 5,228,227 "," 73,094 ",," 31,661,625 "," 145,053,974 "," 108,243,117 "," 80,076,803 "," 710,447 ",," 334,084,342 ", 10.87 , 9.78 , 6.53 , 10.29 ,, 9.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,," 13,286,272 "," 9,968,300 "," 5,058,216 "," 67,155 ",," 28,379,944 "," 120,121,260 "," 99,788,877 "," 76,332,368 "," 636,761 ",," 296,879,266 ", 11.06 , 9.99 , 6.63 , 10.55 ,, 9.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,3,," 12,089,605 "," 10,353,845 "," 5,369,421 "," 67,935 ",," 27,880,807 "," 104,920,811 "," 104,263,043 "," 82,196,089 "," 663,593 ",," 292,043,535 ", 11.52 , 9.93 , 6.53 , 10.24 ,, 9.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,4,," 10,936,175 "," 10,014,680 "," 5,243,276 "," 62,712 ",," 26,256,843 "," 93,700,352 "," 100,504,850 "," 80,356,136 "," 628,761 ",," 275,190,099 ", 11.67 , 9.96 , 6.53 , 9.97 ,, 9.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5,," 11,656,262 "," 10,962,432 "," 5,480,676 "," 66,206 ",," 28,165,575 "," 97,688,439 "," 107,624,250 "," 82,094,697 "," 618,568 ",," 288,025,955 ", 11.93 , 10.19 , 6.68 , 10.70 ,, 9.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,6,," 15,079,468 "," 12,592,244 "," 5,993,185 "," 70,755 ",," 33,735,652 "," 125,982,664 "," 118,168,870 "," 83,941,228 "," 642,810 ",," 328,735,571 ", 11.97 , 10.66 , 7.14 , 11.01 ,, 10.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,7,," 18,709,172 "," 13,660,735 "," 6,381,404 "," 72,897 ",," 38,824,208 "," 154,728,786 "," 128,062,719 "," 87,244,534 "," 650,458 ",," 370,686,497 ", 12.09 , 10.67 , 7.31 , 11.21 ,, 10.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,8,," 18,582,448 "," 13,873,962 "," 6,583,207 "," 67,644 ",," 39,107,261 "," 153,738,608 "," 129,370,776 "," 89,013,974 "," 625,265 ",," 372,748,623 ", 12.09 , 10.72 , 7.40 , 10.82 ,, 10.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,9,," 14,933,749 "," 12,493,717 "," 6,075,840 "," 68,448 ",," 33,571,753 "," 122,719,626 "," 117,950,705 "," 84,958,623 "," 633,617 ",," 326,262,571 ", 12.17 , 10.59 , 7.15 , 10.80 ,, 10.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,10,," 11,426,962 "," 11,141,903 "," 5,706,357 "," 63,162 ",," 28,338,384 "," 94,585,064 "," 108,655,413 "," 84,286,631 "," 616,478 ",," 288,143,586 ", 12.08 , 10.25 , 6.77 , 10.25 ,, 9.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,11,," 10,981,730 "," 10,033,827 "," 5,281,097 "," 58,548 ",," 26,355,202 "," 93,220,237 "," 100,552,066 "," 80,858,283 "," 589,814 ",," 275,220,399 ", 11.78 , 9.98 , 6.53 , 9.93 ,, 9.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,," 13,261,884 "," 10,240,913 "," 5,204,843 "," 64,188 ",," 28,771,827 "," 116,341,274 "," 104,872,752 "," 79,956,199 "," 655,513 ",," 301,825,737 ", 11.40 , 9.77 , 6.51 , 9.79 ,, 9.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,US Total," 166,714,106 "," 135,926,483 "," 67,605,749 "," 802,744 ",," 371,049,081 "," 1,422,801,095 "," 1,328,057,438 "," 991,315,565 "," 7,672,085 ",," 3,749,846,181 ", 11.72 , 10.23 , 6.82 , 10.46 ,, 9.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,," 14,371,477 "," 10,331,918 "," 5,089,259 "," 64,501 ",," 29,857,156 "," 126,207,650 "," 105,118,215 "," 78,821,318 "," 665,892 ",," 310,813,076 ", 11.39 , 9.83 , 6.46 , 9.69 ,, 9.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,," 12,430,877 "," 9,931,047 "," 5,051,394 "," 61,680 ",," 27,474,998 "," 107,950,519 "," 99,682,257 "," 77,898,267 "," 645,836 ",," 286,176,879 ", 11.52 , 9.96 , 6.48 , 9.55 ,, 9.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3,," 11,625,266 "," 10,071,376 "," 5,246,573 "," 60,776 ",," 27,003,991 "," 99,153,239 "," 101,930,204 "," 80,911,429 "," 618,522 ",," 282,613,395 ", 11.72 , 9.88 , 6.48 , 9.83 ,, 9.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,," 10,517,304 "," 9,915,090 "," 5,158,299 "," 60,597 ",," 25,651,290 "," 88,300,287 "," 100,838,959 "," 80,604,090 "," 604,471 ",," 270,347,807 ", 11.91 , 9.83 , 6.40 , 10.02 ,, 9.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,5,," 11,999,194 "," 11,018,020 "," 5,522,828 "," 59,207 ",," 28,599,249 "," 100,477,563 "," 110,062,454 "," 84,273,461 "," 606,445 ",," 295,419,922 ", 11.94 , 10.01 , 6.55 , 9.76 ,, 9.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,6,," 14,869,047 "," 12,253,985 "," 5,753,873 "," 62,357 ",," 32,939,262 "," 122,992,199 "," 117,650,994 "," 83,201,697 "," 610,280 ",," 324,455,171 ", 12.09 , 10.42 , 6.92 , 10.22 ,, 10.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,7,," 18,563,629 "," 13,349,134 "," 6,202,082 "," 67,830 ",," 38,182,675 "," 154,648,910 "," 128,157,117 "," 86,762,284 "," 641,555 ",," 370,209,866 ", 12.00 , 10.42 , 7.15 , 10.57 ,, 10.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,8,," 18,014,232 "," 13,317,675 "," 6,226,665 "," 66,900 ",," 37,625,472 "," 147,990,975 "," 127,713,076 "," 87,629,205 "," 650,438 ",," 363,983,693 ", 12.17 , 10.43 , 7.11 , 10.29 ,, 10.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,9,," 14,696,312 "," 12,293,747 "," 5,718,444 "," 65,311 ",," 32,773,814 "," 119,201,065 "," 116,483,175 "," 81,560,132 "," 628,360 ",," 317,872,732 ", 12.33 , 10.55 , 7.01 , 10.39 ,, 10.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,10,," 11,633,354 "," 11,132,310 "," 5,490,153 "," 61,131 ",," 28,316,948 "," 96,707,134 "," 110,110,685 "," 82,599,676 "," 619,010 ",," 290,036,505 ", 12.03 , 10.11 , 6.65 , 9.88 ,, 9.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,11,," 11,410,963 "," 10,127,946 "," 5,150,412 "," 59,763 ",," 26,749,084 "," 97,173,594 "," 102,546,100 "," 78,877,486 "," 580,434 ",," 279,177,613 ", 11.74 , 9.88 , 6.53 , 10.30 ,, 9.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,12,," 13,219,966 "," 10,165,450 "," 5,081,228 "," 64,136 ",," 28,530,780 "," 113,791,264 "," 103,551,024 "," 77,698,291 "," 632,386 ",," 295,672,965 ", 11.62 , 9.82 , 6.54 , 10.14 ,, 9.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
